date,tavg,tmin,tmax,prcp,wspd,pres,tsun
06-03-23 0:00,28,25,32,0.4,16.3,1011.2,632
07-03-23 0:00,27.4,24,32.2,1.3,13.3,1010,628
08-03-23 0:00,27.9,25,32,0,14.8,1009.5,621
09-03-23 0:00,28.2,24.6,32.8,0,15,1009.5,643
10-03-23 0:00,27.9,24.8,32.4,0,15.5,1008.7,625
11-03-23 0:00,28.3,25,33,0.8,17.2,1009,596
12-03-23 0:00,28.7,25.5,34,0.1,16.4,1009.2,614
13-03-23 0:00,28.4,25,33.2,0,14.2,1009,637
14-03-23 0:00,28.6,25.7,33,0.2,13,1008.4,607
15-03-23 0:00,28.8,25,34,0.8,12.3,1008.5,648
16-03-23 0:00,28.6,25,33.5,0,10,1009,649
17-03-23 0:00,28.6,25,33.6,0.1,10.9,1009.5,637
18-03-23 0:00,28.9,24.7,34.2,0,9.5,1010.3,658
19-03-23 0:00,28.1,24,32.2,0.8,9.7,1010.7,564
20-03-23 0:00,26.8,25,31.6,5.5,11.2,1010.4,476
21-03-23 0:00,26.6,25,29.2,6.9,11.1,1009.9,371
22-03-23 0:00,28.2,25,32,0,18.4,1009.7,470
23-03-23 0:00,28.7,25.7,33,6,14.5,1009.9,485
24-03-23 0:00,28.2,25.5,32,10.4,13.3,1009.3,401
25-03-23 0:00,28.5,25,33,6.4,14.7,1009.6,429
26-03-23 0:00,27.5,25.4,32,5.5,8.7,1010.2,490
27-03-23 0:00,28.8,24.6,34.2,3.8,9.4,1009.4,611
28-03-23 0:00,29.1,26,33,7.5,9.9,1009.7,536
29-03-23 0:00,29,25.5,33,1.6,10.3,1010.6,619
30-03-23 0:00,29.1,26,32.5,0.9,10,1010.4,640
31-03-23 0:00,29.1,26,32.2,1.5,11.7,1009.8,635
01-04-23 0:00,29.1,25.7,33.1,0,12.5,1010.3,647
02-04-23 0:00,29.3,26,32.2,1.7,17.4,1009.8,613
03-04-23 0:00,29.1,25.7,33,1.7,14.5,1009,596
04-04-23 0:00,27.9,26,31,2.1,10.7,1009.7,574
05-04-23 0:00,28,25,32,2.6,10.7,1010.3,577
06-04-23 0:00,29.1,26,33,1.2,10.7,1009.7,602
07-04-23 0:00,28.9,26,32.2,0.7,13.4,1010.5,614
08-04-23 0:00,29.2,25.7,33,0.5,12.8,1010.6,618
09-04-23 0:00,29.7,26.7,34,1.1,11.4,1010.7,596
10-04-23 0:00,28.6,24.7,33,2.8,12.8,1010.5,599
11-04-23 0:00,28.7,25,32,5.4,8.7,1009.6,598
12-04-23 0:00,29.1,26,33.9,3.5,8.5,1010.1,569
13-04-23 0:00,29.1,26,33,3.7,8.9,1011.3,585
14-04-23 0:00,28.3,25.5,32.3,4.1,9.5,1011.5,464
15-04-23 0:00,28.1,25.5,31,3.7,9.8,1011.2,551
16-04-23 0:00,27.6,24,31.3,8.6,12.2,1010.4,440
17-04-23 0:00,27.1,25,31,8.2,13.8,1010,342
18-04-23 0:00,25.4,24.7,26.5,71.8,11.2,1011.6,125
19-04-23 0:00,26.5,24.4,30.5,1.4,12.7,1011.6,268
20-04-23 0:00,27.8,25,31.2,1,15.6,1008.3,538
21-04-23 0:00,28.3,25,32,2.2,15.7,1006.1,392
22-04-23 0:00,25.2,23.7,27.5,18,12.7,1008,29
23-04-23 0:00,27.5,24.6,31,18.1,9.6,1008,345
24-04-23 0:00,28,26,32,3.4,12.5,1009.8,432
25-04-23 0:00,28,25,32,4,15.1,1010.2,430
26-04-23 0:00,26.7,25,30.2,5.1,10.4,1010.6,298
27-04-23 0:00,26,24.5,29,1.1,12.1,1009.9,249
28-04-23 0:00,23.9,23,28.4,0,12.4,1011.7,6
29-04-23 0:00,24.6,23,26,7.7,7.1,1010.9,75
30-04-23 0:00,24.6,23.5,26.1,18.6,7.7,1011.1,60
01-05-23 0:00,25.3,23,28,10.1,5.2,1011.9,130
02-05-23 0:00,26.1,23.7,29,5.9,13.4,1012.6,278
03-05-23 0:00,26.4,24,30,0.2,11.4,1014.2,436
04-05-23 0:00,25.9,24.4,29,0.4,11.5,1014.9,431
05-05-23 0:00,26.8,24,31,0.4,14.1,1014.3,347
06-05-23 0:00,27.2,24.6,31,2.9,12.5,1013.6,453
07-05-23 0:00,26.2,25,29,3.7,10.1,1013.4,430
08-05-23 0:00,26.4,25,29.1,1.2,13.8,1013.2,429
09-05-23 0:00,26.3,24.8,30,1.5,13,1012.9,470
10-05-23 0:00,26.6,24,30.6,2.4,12,1012.8,473
11-05-23 0:00,27.2,24,31,0.7,12.3,1013.8,545
12-05-23 0:00,27,24.7,30,2.5,12.4,1014,404
13-05-23 0:00,26.5,24,30,0.9,10.2,1015,320
14-05-23 0:00,27.3,24,31.1,1,12.2,1014.9,550
15-05-23 0:00,27.8,25,31.2,0.7,12.5,1014.2,560
16-05-23 0:00,27.3,24,31,0.8,12.7,1014,569
17-05-23 0:00,27.6,25,31.7,0.9,14,1013.7,486
18-05-23 0:00,27.6,25,31,0.5,14.2,1014,583
19-05-23 0:00,27.3,24,31.1,0.1,11.6,1014.1,595
20-05-23 0:00,27.7,25,31.2,0,12.2,1012.5,603
21-05-23 0:00,26.5,25,30,4.7,13.1,1012.3,334
22-05-23 0:00,26.1,24.5,29.7,3.8,7.6,1013,290
23-05-23 0:00,26.8,24.7,30.6,1.4,12.9,1013.9,406
24-05-23 0:00,26.8,24,30.5,1.2,11.6,1013.9,510
25-05-23 0:00,27,24,31,0.6,12,1013.8,558
26-05-23 0:00,27,24,30.2,0.6,14.4,1014.4,503
27-05-23 0:00,25.3,23,30,10.9,11.5,1014.8,305
28-05-23 0:00,24.3,23,28.7,8.1,8.9,1015,148
29-05-23 0:00,25.2,22,29,6.1,12.5,1015,265
30-05-23 0:00,25.3,23,27.9,3,10.7,1015.1,199
31-05-23 0:00,24.2,23.5,26.5,0,9.1,1015.7,265
01-06-23 0:00,26.3,23.8,29,1.8,12.4,1014.3,325
02-06-23 0:00,26,22.6,29.4,1.5,10.7,1014.7,285
03-06-23 0:00,24.8,23,28.2,1.9,10.1,1015.4,249
04-06-23 0:00,25.7,22,30.2,1.7,10.2,1015.1,380
05-06-23 0:00,24.4,23,28.4,0,8.7,1015.1,273
06-06-23 0:00,25.4,22.7,30,0.9,11,1015.3,498
07-06-23 0:00,25.8,21.8,31,0,16.3,1014.6,626
08-06-23 0:00,25,23,27,11.1,12.6,1015.3,264
09-06-23 0:00,26.1,23,30,2.5,13,1015,454
10-06-23 0:00,26.4,23.8,30.5,0.5,12.7,1014.4,483
11-06-23 0:00,26.4,23.7,30.5,0,12,1014.4,524
12-06-23 0:00,26.1,22,30.2,0,12.4,1013.9,593
13-06-23 0:00,25.9,22.9,29.5,0.1,10,1013.7,478
14-06-23 0:00,25.6,21.6,30,0,8.3,1014.1,552
15-06-23 0:00,25.4,23,29.7,0,10.2,1015,524
16-06-23 0:00,25.5,22,29,0,13.8,1014.6,467
17-06-23 0:00,25.6,23,29.1,0.1,12.2,1015.1,452
18-06-23 0:00,25.7,22,30.3,0,12.4,1015.1,519
19-06-23 0:00,26.4,23,30.6,0.7,14.8,1014.4,468
20-06-23 0:00,25.6,23,29,0.1,10.7,1014,438
21-06-23 0:00,25.7,22.4,29.5,0.1,11.2,1014.1,417
22-06-23 0:00,25.2,23.7,29,0.8,10.4,1014.3,357
23-06-23 0:00,26.1,23.7,29.2,0,14.8,1015.2,331
24-06-23 0:00,25.5,22,30,0.1,15.2,1015,515
25-06-23 0:00,24.5,21.7,28,0.7,16.2,1014.4,352
26-06-23 0:00,24.5,22.6,27.7,0.8,13.2,1014.7,288
27-06-23 0:00,24.4,21.5,28.2,1,10.7,1015,434
28-06-23 0:00,25,21,29,0.1,13.1,1015.6,392
29-06-23 0:00,24.1,22,28.9,0,11.5,1016.6,335
30-06-23 0:00,23.8,22.4,26.4,0.5,9.5,1017,158
01-07-23 0:00,23.8,21.9,28.2,15,8.6,1017.7,117
02-07-23 0:00,24.4,21.8,28.7,10.9,14.4,1018.5,191
03-07-23 0:00,23,21.7,27.1,9.1,11.8,1019,147
04-07-23 0:00,23.3,22,27.1,22.1,9.9,1018.5,347
05-07-23 0:00,24.6,20.8,28.2,5.1,12.9,1016.6,516
06-07-23 0:00,24.9,21.9,29.3,0,14.4,1016.9,370
07-07-23 0:00,24,23,25,0.8,11.9,1018,252
08-07-23 0:00,23.6,21.7,27,3.1,9.8,1017.6,314
09-07-23 0:00,24.2,21.8,27,3.9,8.8,1016.4,399
10-07-23 0:00,24.6,21,29,0,11.5,1015.2,608
11-07-23 0:00,25.4,22,30,0,10.9,1015.3,526
12-07-23 0:00,24.4,22.9,27.4,1.8,13.4,1016.3,311
13-07-23 0:00,23.6,20.8,27.5,0.2,12.7,1016.7,352
14-07-23 0:00,24.9,21.9,29,1.4,19.4,1016.9,386
15-07-23 0:00,25,23,28,2.5,14.4,1017.2,329
16-07-23 0:00,24.6,21,29.4,0,13.2,1017.6,511
17-07-23 0:00,25.2,21.6,29.2,1.6,15.7,1017.9,445
18-07-23 0:00,25.2,22,29,1.3,15,1017.8,405
19-07-23 0:00,25,22.5,28.2,1.8,14.1,1016.6,323
20-07-23 0:00,25,21,30.1,1,13.8,1016.1,598
21-07-23 0:00,26.3,21,30.5,0,18.1,1017.6,491
22-07-23 0:00,25.3,23,28.5,3,13.8,1018.8,268
23-07-23 0:00,25.1,23,28,5.9,13.1,1018.4,240
24-07-23 0:00,25.1,22,28.5,5.8,13.9,1016.6,203
25-07-23 0:00,25.2,22.3,28,2,14.2,1016,454
26-07-23 0:00,25,21.8,28,2.1,14.5,1016.7,442
27-07-23 0:00,24.4,22,28.4,1.8,14,1017.5,306
28-07-23 0:00,25,22,28,2.6,14.9,1017.9,306
29-07-23 0:00,24.7,22,28,0.1,12.3,1016.9,437
30-07-23 0:00,24.6,23,27.7,0.7,10.7,1016.1,400
31-07-23 0:00,24.6,22,28,0,10.5,1015.9,470
01-08-23 0:00,24.5,21.7,28.5,0.5,13.4,1017.2,325
02-08-23 0:00,24.4,22.5,27.5,4.5,12.6,1018.8,207
03-08-23 0:00,24.8,22,27.7,2.5,17.7,1019.4,211
04-08-23 0:00,24.9,21,29,0.3,15.4,1019.4,457
05-08-23 0:00,25.4,23,28.2,3.3,14.5,1019.6,367
06-08-23 0:00,25.1,22,29,4,13.9,1019.9,363
07-08-23 0:00,25.4,22.2,29,0.7,16.3,1018.1,442
08-08-23 0:00,25,22,29,0.5,15,1016.5,439
09-08-23 0:00,24.9,22,29,2.8,13.6,1016.9,292
10-08-23 0:00,25.1,22.6,29,0.4,14.9,1017,353
11-08-23 0:00,25.1,22,28.2,0,15.6,1016.3,372
12-08-23 0:00,24.5,22,28,0.1,12.4,1016,417
13-08-23 0:00,24.8,21,29,0,12,1015.4,527
14-08-23 0:00,25.4,22.2,29,0.5,12.9,1015.8,420
15-08-23 0:00,24.7,23.7,27,2.3,12.9,1015.9,315
16-08-23 0:00,25.3,22.6,29,1.5,13.5,1015.7,448
17-08-23 0:00,25.1,22,29,0.8,14.9,1015.8,462
18-08-23 0:00,25.3,21.7,29,0.4,14,1015.9,529
19-08-23 0:00,24.8,20.9,29.2,1.1,13.6,1015.1,560
20-08-23 0:00,25.3,21.9,30,0,14.2,1013.9,593
21-08-23 0:00,25.7,23.5,28.7,1.5,12.3,1013.3,501
22-08-23 0:00,25.8,23,29.3,0,13,1013.8,591
23-08-23 0:00,25.1,22,29,1.3,12.6,1014.3,438
24-08-23 0:00,25.4,22,29.5,0.1,12.1,1014,541
25-08-23 0:00,25.3,23,28,1.3,14.1,1013.8,376
26-08-23 0:00,25.2,22,29,0,12.9,1014.3,549
27-08-23 0:00,25.9,21.9,30.6,0.1,14.9,1015.7,538
28-08-23 0:00,26,23,29,2.3,17.8,1017.9,399
29-08-23 0:00,25,22.7,28,2.1,18.7,1017,356
30-08-23 0:00,25.3,22.8,29.2,2,17.6,1016.9,350
31-08-23 0:00,25.4,22.5,29.6,0.5,14.6,1016.5,416
01-09-23 0:00,25.4,22.8,28.7,0,14.3,1016.3,379
02-09-23 0:00,25.5,21.6,29.1,0.7,13.6,1015.7,530
03-09-23 0:00,25.4,22.6,29,0.7,16.1,1015,491
04-09-23 0:00,25.5,23,29.2,1,16.1,1014.3,441
05-09-23 0:00,25.4,22,30,0,13.9,1013.7,590
06-09-23 0:00,25.9,23,29.1,0.7,13.6,1014,590
07-09-23 0:00,26.1,22.9,30,0.7,14.6,1013.8,552
08-09-23 0:00,26,22.7,30,0.2,13.1,1014.6,564
09-09-23 0:00,26,23,29,0.3,13.9,1014.7,552
10-09-23 0:00,26.2,22,30.5,1.8,15.7,1014.4,537
11-09-23 0:00,26.2,23,30,2.2,13.6,1014.2,509
12-09-23 0:00,26,22.7,30,1.1,10.9,1014,483
13-09-23 0:00,26.7,25,30,1.4,18.1,1014.8,502
14-09-23 0:00,26.4,23,30.6,4,18.3,1014.2,531
15-09-23 0:00,26.3,23,30,0.6,18.3,1014.6,
16-09-23 0:00,26,23,29.4,1,15.5,1014.4,
17-09-23 0:00,26.1,22.5,30.5,0.2,13.1,1013.1,
18-09-23 0:00,26.4,22.8,30.5,0.8,14.3,1012.7,
19-09-23 0:00,26.4,23,30,1.5,16.2,1013.8,
20-09-23 0:00,26.3,23,30.5,0,15.4,1014,
21-09-23 0:00,26.7,23,31,1.2,13.4,1013.6,
22-09-23 0:00,27,23.6,31.1,2,14.9,1013.5,
23-09-23 0:00,26.8,24,30.6,1.5,15.8,1014.2,
24-09-23 0:00,26.3,24,30,3.3,15.2,1015.1,
25-09-23 0:00,26.2,22.6,30.4,0,14.8,1014,
26-09-23 0:00,26.4,23.4,30.2,0.5,14.1,1013.2,
27-09-23 0:00,26.3,23,30,2.1,13.4,1013.2,
28-09-23 0:00,27.3,25,31,0.9,14.2,1014.2,
29-09-23 0:00,25.3,22.9,28,11.2,10.5,1014.9,
30-09-23 0:00,26.5,23.6,30,2.1,15.6,1015.2,
01-10-23 0:00,26.6,23.5,30,6.1,12.6,1014.6,
02-10-23 0:00,26.8,22.5,31.1,0,13.4,1014.6,
03-10-23 0:00,26.1,23,30.9,0.8,16.7,1014.4,
04-10-23 0:00,24.9,22,28,7.2,10.6,1015.4,
